Year,Month,Day,Time,zones_ct5
2020,12,1,839,30
2020,12,1,842,30
2020,12,1,845,28
2020,12,1,848,35
2020,12,1,851,34
2020,12,1,854,29
2020,12,1,857,26
2020,12,1,900,26
2020,12,1,903,22
2020,12,1,906,21
2020,12,1,909,21
2020,12,1,912,21
2020,12,1,915,17
2020,12,1,918,13
2020,12,1,921,11
2020,12,1,924,12
2020,12,1,927,19
2020,12,1,930,21
2020,12,1,933,23
2020,12,1,936,23
2020,12,1,939,26
2020,12,1,942,25
2020,12,1,945,24
2020,12,1,948,23
2020,12,1,951,25
2020,12,1,954,31
2020,12,1,957,31
2020,12,1,1000,29
2020,12,1,1003,30
2020,12,1,1006,26
2020,12,1,1009,30
2020,12,1,1012,25
2020,12,1,1015,22
2020,12,1,1018,22
2020,12,1,1021,19
2020,12,1,1024,19
2020,12,1,1027,44
2020,12,1,1030,35
2020,12,1,1033,25
2020,12,1,1036,25
2020,12,1,1039,25
2020,12,1,1042,25
2020,12,1,1045,24
2020,12,1,1048,24
2020,12,1,1051,27
2020,12,1,1054,25
2020,12,1,1057,27
2020,12,1,1100,25
2020,12,1,1103,23
2020,12,1,1106,21
2020,12,1,1109,26
2020,12,1,1112,23
2020,12,1,1115,27
2020,12,1,1118,27
2020,12,1,1121,30
2020,12,1,1124,28
2020,12,1,1127,33
2020,12,1,1130,48
2020,12,1,1133,47
2020,12,1,1136,49
2020,12,1,1139,55
2020,12,1,1142,56
2020,12,1,1145,49
2020,12,1,1148,52
2020,12,1,1151,52
2020,12,1,1154,55
2020,12,1,1157,47
2020,12,1,1200,52
2020,12,1,1203,48
2020,12,1,1206,54
2020,12,1,1209,54
2020,12,1,1212,53
2020,12,1,1215,55
2020,12,1,1218,60
2020,12,1,1221,68
2020,12,1,1224,71
2020,12,1,1227,69
2020,12,1,1230,65
2020,12,1,1233,72
2020,12,1,1236,80
2020,12,1,1239,82
2020,12,1,1242,84
2020,12,1,1245,100
2020,12,1,1248,97
2020,12,1,1251,104
2020,12,1,1254,94
2020,12,1,1257,87
2020,12,1,1300,92
2020,12,1,1303,87
2020,12,1,1306,74
2020,12,1,1309,77
2020,12,1,1312,73
2020,12,1,1315,79
2020,12,1,1318,84
2020,12,1,1321,80
2020,12,1,1324,72
2020,12,1,1327,83
2020,12,1,1330,77
2020,12,1,1333,91
2020,12,1,1336,101
2020,12,1,1339,98
2020,12,1,1342,91
2020,12,1,1345,83
2020,12,1,1348,81
2020,12,1,1351,77
2020,12,1,1354,65
2020,12,1,1357,73
2020,12,1,1400,70
2020,12,1,1403,66
2020,12,1,1406,67
2020,12,1,1409,54
2020,12,1,1412,50
2020,12,1,1415,53
2020,12,1,1418,58
2020,12,1,1421,50
2020,12,1,1424,51
2020,12,1,1427,50
2020,12,1,1430,50
2020,12,1,1433,50
2020,12,1,1436,43
2020,12,1,1439,44
2020,12,1,1442,45
2020,12,1,1445,54
2020,12,1,1448,48
2020,12,1,1451,55
2020,12,1,1454,57
2020,12,1,1457,50
2020,12,1,1500,52
2020,12,1,1503,51
2020,12,1,1506,58
2020,12,1,1509,57
2020,12,1,1512,49
2020,12,1,1515,54
2020,12,1,1518,58
2020,12,1,1521,56
2020,12,1,1524,55
2020,12,1,1527,47
2020,12,1,1530,42
2020,12,1,1533,47
2020,12,1,1536,45
2020,12,1,1539,49
2020,12,1,1542,44
2020,12,1,1545,52
2020,12,1,1548,51
2020,12,1,1551,54
2020,12,1,1554,48
2020,12,1,1557,48
2020,12,1,1600,44
2020,12,1,1603,53
2020,12,1,1606,50
2020,12,1,1609,47
2020,12,1,1612,46
2020,12,1,1615,49
2020,12,1,1618,56
2020,12,1,1621,57
2020,12,1,1624,57
2020,12,1,1627,49
2020,12,1,1630,49
2020,12,1,1633,50
2020,12,1,1636,51
2020,12,1,1639,48
2020,12,1,1642,55
2020,12,1,1645,54
2020,12,1,1648,46
2020,12,1,1651,47
2020,12,1,1654,47
2020,12,1,1657,47
2020,12,1,1700,46
2020,12,1,1703,61
2020,12,1,1706,64
2020,12,1,1709,59
2020,12,1,1712,65
